target,sa,cv,density,vf,di,df,dif,filename,Original_Rank
254.64171972363707,2328.81,14494.4,0.704302,0.44368,11.7393,8.32998,11.35553,vmg+N589+E120,4244
254.5789346199547,1948.42,18327.5,0.992478,0.1371,8.2315,3.79799,8.2315,ukl+N200+E24,4247
254.56841369482896,2391.63,10153.1,1.13255,0.38522,13.02672,11.52412,12.96917,ece+N380+E66,4248
254.54860279627272,2315.63,31694.1,0.640521,0.4506,13.49515,9.99007,13.49515,whz+N593+E175,4249
254.5288112404024,2296.97,21653.1,1.49719,0.16976,7.28617,5.0438,7.24978,vbq+N308+E206,4250
254.50437147425248,2630.15,19159.3,0.654739,0.43358,13.28846,5.96758,12.98789,fcu+N419+E101,4251
254.49846089409988,1700.19,3085.5,1.4384,0.09704,5.99359,4.09897,5.84072,bct+N663+E43,4252
254.43909831838008,1855.3,15291.3,1.24793,0.14288,7.6604,4.83702,7.44121,xfc+N284+E132,4254
254.39374119993911,2353.39,26638.8,0.631676,0.51196,12.06626,9.76681,11.18632,vcn+N599+E53,4255
254.39086219780225,1504.25,1320.34,1.43397,0.07452,5.59576,2.60139,5.42564,hex+N226+E173,4256
254.37355381292736,2056.71,8398.21,0.904004,0.2579,13.98926,13.63514,13.98926,smk+N309+E79,4257
254.3476612723177,1602.4,16735.0,1.11854,0.20072,10.39294,8.34019,10.39294,swh+N583+E79,4258
254.3135722827564,2705.69,13845.8,1.19336,0.3212,9.87742,5.19423,9.27789,bsn+N152+E45,4260
254.2895318917988,2392.45,15346.3,1.04952,0.31032,10.08716,6.53147,9.69317,smg+N125+E50,4261
254.28218327436608,2769.73,13347.9,0.676274,0.43158,9.55929,6.80024,9.45472,vmk+N666+E199,4262
254.2497042773481,1967.24,23285.6,0.975201,0.27874,12.41878,9.61016,12.41878,whf+N554+E184,4265
254.23170090012204,2328.39,13343.9,0.731102,0.4541,11.52457,7.73154,11.52457,tcc+N24+E136,4266
254.20719788983385,2302.2,13873.9,0.936341,0.37636,14.22559,6.75967,14.18683,svg+N446+E186,4267
254.19948258193327,2203.16,11409.0,0.847194,0.37406,11.89907,7.04161,11.8413,smu+N442+E159,4268
254.18387922690215,2227.74,37960.1,0.436122,0.50082,15.44621,13.70096,15.44621,wkq+N574+E215,4269
254.1510928358209,2350.01,3300.06,0.697006,0.41322,10.79164,8.65096,10.79164,bnn+N651+E173,4270
254.1505642580661,2184.12,15307.0,1.11947,0.30766,12.01106,4.39717,11.81337,whk+N438+E182,4271
254.125664096892,2175.99,25739.0,0.607454,0.49012,22.80477,5.8343,22.80477,reo-e+N422+E16,4272
254.08117834067968,2348.3,18232.8,0.719707,0.4272,13.32869,10.29745,13.32869,wkc+N172+E216,4275
254.0754359751478,2604.18,11465.0,0.465534,0.49396,10.85143,7.38294,8.90432,cdl+N153+E190,4276
254.03302654745295,2113.43,21071.0,0.601029,0.44132,12.31633,10.25847,12.04645,vmh+N574+E131,4277
253.99571099808173,2154.63,11809.2,1.01231,0.27844,11.67745,5.28484,10.9343,nce+N444+E206,4279
