target,sa,cv,density,vf,di,df,dif,filename,Original_Rank
20.498424677186915,1704.1,35637.6,0.328568,0.6554,23.59286,19.19688,23.3564,yfg+N133+E224,5054
20.49769887614111,1427.05,40435.7,0.306456,0.71728,28.89622,26.22681,28.89622,whc+N287+E34,5055
20.49369921778473,2365.74,9812.72,0.770804,0.32798,9.18842,6.04183,9.07348,vbn+N533+E18,5057
20.485064985305183,660.132,90420.5,0.107529,0.88522,41.42119,40.48014,41.36597,umw+N237+E225,5062
20.47946624872628,2008.86,29223.2,0.432351,0.58088,17.57755,9.44212,17.55441,smc+N392+E16,5065
20.478912274696714,1578.78,42428.7,0.298689,0.69228,21.08713,19.85799,20.95072,soe+N671+E221,5066
20.478441780431304,718.254,105721.0,0.129283,0.86834,42.81154,25.28036,41.95914,uku+N649+E223,5067
20.476352337523466,1392.25,37757.2,0.244872,0.73858,19.26845,17.46241,19.22741,zfu+N364+E222,5069
20.47577981337049,873.889,62375.0,0.149713,0.84334,35.53765,31.79372,35.53765,dft+N184+E113,5070
20.473906920746067,2584.89,7953.96,0.775424,0.2988,9.06631,5.34185,8.75795,sve+N284+E85,5072
20.4735926225106,2374.54,49688.2,0.568285,0.51206,13.9412,9.43689,11.52733,wfj+N329+E24,5073
20.4732174953108,688.852,91223.5,0.139965,0.87206,30.24501,28.12183,29.65206,lvt+N90+E68,5074
20.472421057270164,1850.31,31858.2,0.40072,0.57018,25.12632,11.66883,24.98076,snf+N356+E215,5075
20.470236342029484,1252.42,48527.9,0.251968,0.75156,28.69869,15.46747,28.69869,sod+N68+E160,5077
20.470093431976505,1076.08,80399.7,0.172097,0.81336,25.98664,22.62751,25.53801,vbo+N343+E10,5078
20.463740716723787,1185.18,64499.0,0.22534,0.76394,27.90683,24.37605,27.90683,umd+N524+E50,5080
20.463582414452787,2275.04,18331.1,0.551355,0.40614,11.53036,8.74086,11.26306,sow+N513+E215,5081
20.46258910803266,1288.5,50836.1,0.232095,0.7642,26.14541,15.27248,25.61888,crr+N355+E150,5082
20.462410215034605,2222.77,20913.5,0.427616,0.5668,13.76546,9.4385,12.86492,uoo+N616+E190,5083
20.45709371575519,2098.39,23246.7,0.56968,0.45154,15.19751,12.16586,15.19751,ece+N673+E48,5085
20.45685101926436,1785.47,24404.1,0.49508,0.60558,17.89516,15.85099,17.89516,wnk+N233+E68,5086
20.45602228855353,2555.34,14488.9,0.693893,0.38724,10.62513,10.33899,10.62513,vcn+N284+E166,5087
20.455834385451247,926.406,84423.8,0.173301,0.8264,36.05115,18.62788,36.00614,sod+N267+E53,5088
20.45349846283049,1871.46,21892.8,0.410398,0.60692,16.34713,12.37631,16.34713,smu+N406+E68,5089
20.45287024251273,1972.4,6912.64,0.372882,0.59694,13.85885,12.00704,13.81052,qtz+N437+E79,5090
20.452133876777417,1389.88,37540.3,0.348736,0.67272,27.22711,25.40492,27.22711,wix+N117+E89,5091
20.452028552847494,1554.03,20034.5,0.287912,0.69814,13.98951,11.28523,13.76184,uon+N551+E13,5092
