Unnamed: 0,target,sa,cv,density,vf,di,df,dif,filename,Original_Rank
2646,483.4738534,2993.89,2828.29,1.03948,0.20538,6.17434,4.73584,6.17434,dmp+N115+E63,7564
14863,483.4711961,1308.13,48349.9,0.243253,0.7702,20.54847,19.11759,20.50097,uoz+N184+E57,7565
2771,483.4552216,2180.66,11998.4,0.868018,0.33342,13.18498,5.99529,13.00929,ecf+N544+E149,7566
9736,483.4318749,1462.11,26216.5,0.411044,0.71458,22.37864,22.07812,22.37864,smt+N493+E31,7569
18996,483.4265729,1182.83,59123.9,0.217276,0.78384,22.77539,15.44884,22.76174,zfb+N572+E28,7570
17307,483.4011205,1987.64,21781.1,0.727555,0.49912,24.30391,22.19481,24.30391,wjz+N206+E95,7571
13733,483.3939872,2177.53,23989.5,0.651475,0.56934,15.58799,13.01423,15.58799,und+N305+E51,7572
13281,483.3896984,2224.48,44502.4,0.459169,0.5459,12.42449,9.3872,10.79995,umj+N557+E27,7573
12800,483.3186114,1287.39,71050.9,0.245834,0.77256,24.61659,18.56532,24.37434,ukb+N304+E189,7575
8850,483.3081206,3260.06,4968.21,0.819816,0.17036,5.64714,4.66136,5.64714,sda+N170+E120,7576
14067,483.2900836,1212.45,45792.8,0.207096,0.78524,21.68985,16.45323,20.43167,unm+N649+E225,7577
17501,483.2341127,2647.95,9433.2,1.14105,0.33226,11.00806,10.50559,11.00806,wkp+N589+E27,7579
7897,483.2241021,1192.61,16977.7,0.190415,0.78554,17.66093,15.57151,17.66093,qtz+N461+E126,7580
8303,483.2233291,1380.12,28562.9,0.264721,0.75666,21.39428,20.26634,21.39428,rac+N346+E65,7581
3149,483.2204829,2652.53,14543.8,1.03922,0.23944,7.80593,4.93894,7.53629,fcu+N619+E53,7582
12786,483.2203084,1361.66,39737.1,0.372021,0.74704,22.00292,18.53531,21.64918,tzs+N73+E66,7583
11838,483.2087088,2519.83,30053.9,0.975474,0.35186,13.28869,11.10138,13.28869,tfs+N425+E131,7584
17332,483.1910939,1313.38,71654.2,0.268835,0.7573,22.80045,21.39406,22.46064,wkb+N391+E113,7585
13458,483.1908582,1356.52,24438.6,0.275132,0.74476,23.42571,22.09115,23.42571,umw+N697+E181,7586
17048,483.1685111,1132.43,66414.1,0.253622,0.77924,29.16354,28.19457,29.12066,wjf+N393+E107,7587
14725,483.138312,1671.43,23946.5,0.312939,0.70374,26.32347,24.62244,26.31283,uoq+N450+E158,7588
6371,483.1368075,2342.01,6985.53,0.753093,0.39824,10.70501,8.88668,10.70501,msp+N310+E158,7589
18762,483.1164521,1541.01,45121.3,0.383752,0.66658,25.26123,18.80799,25.22585,yfa+N572+E123,7590
1982,483.110372,1113.59,44310.3,0.19646,0.79916,23.18214,20.33527,23.18214,crb+N164+E187,7591
29,483.1023103,1514.65,28295.8,0.446033,0.6702,20.95534,15.53963,20.93448,acs-f+N682+E177,7592
4823,483.0960753,1087.42,40034.8,0.184231,0.79684,20.51023,18.52475,19.56807,irl+N515+E11,7593
13234,483.095584,1873.62,15670.7,0.553704,0.5633,13.78906,11.2862,13.75558,umf+N624+E95,7594
14837,483.060342,1303.82,35873.8,0.234179,0.76194,22.0227,16.96937,21.96106,uov+N520+E150,7596
14337,483.0441812,1172.87,26795.8,0.192383,0.7795,23.93102,21.46986,23.58719,uog+N492+E3,7597
15587,483.0393301,1219.34,58845.9,0.208556,0.7829,20.73975,18.28642,20.16479,vma+N300+E223,7598
918,483.0127509,2474.94,4610.34,0.819569,0.28426,9.3218,5.86181,9.3218,bcu+N699+E181,7599
11479,483.0016092,2477.92,12583.1,1.06031,0.33138,10.7127,6.41921,9.83094,tcc+N243+E155,7600
17230,482.9968357,1651.59,47527.4,0.515655,0.66898,27.84217,26.24637,27.78211,wjr+N206+E182,7601
9693,482.9912706,1445.27,50302.1,0.339233,0.73096,25.02463,22.81531,25.02463,smt+N221+E87,7603
18835,482.9796921,1861.73,18750.2,0.557173,0.60116,20.35464,18.42299,20.23028,yfg+N391+E186,7604
9760,482.9376394,1217.64,42295.3,0.230105,0.77988,23.6254,17.18922,23.60666,smu+N108+E12,7607
13880,482.9282004,1413.96,23712.4,0.272092,0.7192,27.38606,26.7053,27.38063,unh+N547+E45,7608
18863,482.9045139,2473.07,28326.8,0.921902,0.37482,9.45255,6.67025,8.82223,yfi+N272+E206,7610
14705,482.8877434,1338.37,43957.4,0.268867,0.73974,32.19339,30.57712,32.19339,uoq+N161+E131,7611
15976,482.8857445,2342.74,10053.1,1.05545,0.3695,10.90391,7.10634,10.90391,vmj+N442+E158,7612
6132,482.8752219,1484.43,27879.6,0.223058,0.75884,16.70814,14.03623,16.4214,mok+N450+E22,7613
17058,482.8647874,1500.53,38323.8,0.322611,0.68014,23.17412,22.39812,23.17412,wjf+N520+E134,7614
5781,482.8608008,1524.6,47002.9,0.378239,0.67926,31.14758,13.63808,31.14758,lta+N113+E92,7615
15841,482.8543428,2136.64,22652.5,0.948151,0.46516,11.6817,8.78764,11.02205,vmg+N421+E71,7616
15784,482.8474325,1515.32,52917.1,0.469688,0.68644,21.59215,16.73369,20.34733,vmf+N421+E61,7617
16781,482.8044994,2464.09,24462.1,1.04957,0.31844,11.36654,5.71702,10.1367,whz+N306+E95,7618
3177,482.7906269,1828.43,9291.65,0.419353,0.63928,21.16401,19.26984,21.16401,fee+N572+E119,7619
2782,482.7820017,2049.55,17070.3,0.784405,0.39706,13.38224,6.26155,12.50059,ecf+N642+E52,7621
9786,482.7377123,1490.46,35514.5,0.393155,0.71528,20.38538,14.96149,18.94727,smu+N30+E101,7624
14106,482.7180536,1938.34,39605.1,0.666972,0.51126,13.88107,9.72038,13.71297,uno+N624+E131,7625
3487,482.7049936,2499.75,7984.1,0.765229,0.3044,9.34316,6.99576,9.34316,fnu+N383+E215,7626
16199,482.679706,2102.53,28502.9,0.64604,0.49274,14.45055,12.32353,14.31516,wfa+N539+E233,7628
8516,482.6384638,1503.69,24269.5,0.291962,0.70788,17.65316,15.42366,17.08003,rkf+N508+E23,7630
9177,482.6084067,1272.37,25321.9,0.329412,0.73288,26.84179,25.51363,26.84179,sma+N608+E35,7632
15468,482.6070402,2438.4,13180.8,0.914515,0.25466,8.88507,6.19472,8.87084,vcj+N284+E149,7633
2045,482.6030153,1503.34,27816.6,0.366688,0.70222,21.34193,13.6696,21.34193,crr+N355+E186,7634
6763,482.5942492,1341.23,35947.9,0.2783,0.75724,18.56953,16.96143,18.13021,nov+N383+E31,7635
15343,482.5936117,1368.91,45549.4,0.255644,0.75354,22.70165,19.92259,22.51607,vbu+N134+E33,7636
6910,482.5923468,1488.21,28674.3,0.284172,0.7386,20.13725,19.80673,20.12344,ooa+N172+E41,7637
9103,482.5734472,2554.32,3258.21,1.05189,0.41526,12.61295,12.33808,12.61295,sma+N182+E44,7638
13979,482.5505049,1302.12,32404.4,0.220349,0.74438,23.16636,21.08212,23.16636,unj+N188+E134,7639
14072,482.5301379,1120.96,60921.6,0.159702,0.7981,24.21132,17.80026,24.10519,unm+N719+E126,7640
18821,482.4784819,1405.49,33938.9,0.324994,0.7205,26.30824,24.401,26.29606,yfg+N206+E35,7641
9608,482.4708498,2177.42,9013.92,0.762725,0.41258,13.9329,13.47052,13.81465,smm+N167+E19,7642
11342,482.4431521,2430.06,8879.36,0.686243,0.31748,9.11848,6.81378,9.11848,sxb+N680+E205,7643
2044,482.4248786,1288.5,50836.1,0.232095,0.7642,26.14541,15.27248,25.61888,crr+N355+E150,7645
15523,482.4218851,2361.59,18210.1,1.02478,0.30222,9.14869,6.87665,9.02746,vct+N566+E13,7646
1897,482.4190834,1852.86,22720.5,0.404259,0.65214,15.53223,11.07611,14.36331,cdt+N320+E128,7647
9558,482.4160753,2310.27,10089.3,0.611872,0.35056,14.0959,13.38071,14.0959,sml+N494+E112,7649
1498,482.3993803,1143.56,70750.0,0.245285,0.79382,22.36132,17.00311,22.21154,cag+N346+E11,7650
6698,482.3894761,1252.42,49409.7,0.248495,0.77032,25.94169,14.78741,25.92528,noo+N391+E80,7651
6918,482.3733432,3321.52,6675.83,1.01141,0.27432,7.39752,6.16429,7.17854,ooa+N272+E44,7652
16473,482.3656958,1683.86,24347.6,0.459727,0.6098,21.31463,19.51424,21.31463,whc+N541+E142,7653
14615,482.3643512,1192.75,34248.2,0.171222,0.78674,23.5052,15.97427,23.5052,uoo+N219+E65,7654
10592,482.3537064,2469.65,11654.8,0.709436,0.29812,9.53811,6.14751,9.13917,sow+N27+E138,7656
8503,482.3500532,1496.63,19117.5,0.436456,0.60472,15.749,13.17385,15.48099,rkf+N438+E78,7657
13046,482.3263146,1511.54,35846.6,0.503346,0.60722,24.18051,12.28836,21.67788,uku+N346+E89,7658
5092,482.2849567,1215.54,21116.6,0.215444,0.7738,26.34625,23.81312,26.34625,kag+N569+E36,7659
15871,482.2772957,2227.43,17704.7,0.743546,0.35956,10.78855,8.91579,10.61104,vmg+N684+E205,7660
15544,482.2691436,2159.4,13172.2,0.921518,0.37096,12.51139,9.54849,12.26026,vcz+N278+E71,7661
10182,482.2511585,1784.72,5791.45,0.871121,0.4921,12.50798,11.45188,12.50798,snp+N453+E66,7663
9134,482.2497858,2131.19,4996.82,0.704534,0.33818,10.76128,7.97176,10.65887,sma+N356+E25,7664
14515,482.2483892,1306.82,27107.9,0.253558,0.74452,21.44421,17.14433,21.44421,uom+N689+E228,7665
12882,482.2386236,1141.35,41029.5,0.269629,0.77544,21.28574,17.46858,21.24006,ukg+N376+E166,7666
13246,482.2009178,2003.4,14103.3,0.664304,0.57736,12.7513,10.39305,12.7513,umg+N448+E50,7667
13644,482.1965641,1297.37,64207.9,0.264962,0.7667,26.45756,17.52048,26.31768,unb+N215+E65,7668
11118,482.1919799,2666.15,13897.3,0.982831,0.2392,7.83395,4.65339,7.02041,svn+N599+E85,7669
1776,482.1858891,1190.6,15135.0,0.183313,0.77304,20.52944,15.58537,19.9132,cds+N464+E49,7670
3036,482.1795718,2612.38,5460.83,0.842422,0.30722,8.19511,6.91841,7.95895,est+N651+E71,7671
5759,482.1762623,1055.72,19911.6,0.147915,0.80942,22.19538,17.79104,22.19415,lon+N50+E44,7672
360,482.174199,1175.96,65044.7,0.200086,0.78002,29.95608,22.61089,29.95608,atn+N76+E195,7673
9726,482.172017,1189.94,57646.5,0.191879,0.77338,29.10306,27.34954,29.03479,smt+N447+E223,7674
2352,482.1351126,1265.42,29971.7,0.195639,0.76564,23.0153,20.01713,23.01324,dft+N492+E147,7677
13902,482.1049076,1124.74,27649.3,0.194168,0.79872,22.62748,21.58239,22.62748,uni+N184+E112,7678
15158,482.1047618,1347.64,19605.5,0.268074,0.74352,18.58378,15.0838,18.58378,utp+N499+E156,7679
1780,482.098162,1228.46,15120.0,0.19877,0.75968,17.25398,13.86402,17.25398,cds+N513+E209,7680
17692,482.0924564,2447.3,9016.41,0.767148,0.3478,10.74634,6.62577,10.5924,wma+N167+E120,7682
17705,482.0797778,2184.78,10300.7,0.765372,0.3673,10.75402,8.53717,10.47595,wma+N533+E233,7683
8562,482.0582075,2717.09,6471.95,0.722642,0.25852,8.00655,5.33155,8.00655,rob+N234+E85,7685
14821,482.0463898,1181.2,39639.4,0.205163,0.77128,22.27988,19.26525,22.27988,uov+N342+E18,7686
14097,482.043648,1513.69,46009.8,0.403303,0.6716,18.91497,14.97368,17.96298,uno+N276+E166,7687
19065,481.987935,2626.23,14462.4,0.996796,0.30048,10.08456,4.9512,9.51253,zfi+N482+E158,7688
9197,481.9428741,1416.53,47608.3,0.243778,0.7197,24.6821,14.85447,24.47327,smb+N102+E222,7689
14978,481.9417075,1468.06,36934.0,0.283545,0.71518,22.9467,13.68046,22.47508,upb+N450+E201,7690
15985,481.8902435,1771.28,33234.9,0.538495,0.5914,20.07859,18.09885,20.06749,vmk+N232+E145,7692
9584,481.8851125,2571.43,9713.41,0.938503,0.31516,13.20173,12.24032,13.20173,sml+N634+E14,7693
16296,481.8801811,1295.85,51542.2,0.245159,0.7732,17.71431,13.09993,17.54426,wgu+N133+E9,7694
14713,481.8801147,1297.99,53560.6,0.252304,0.74048,29.45274,28.56608,29.45274,uoq+N267+E160,7695
17666,481.8505333,2798.92,6712.77,1.03139,0.36436,8.31923,6.31013,7.93285,wlj+N254+E51,7697
2913,481.8473322,1567.96,29952.7,0.552494,0.59722,25.23715,23.31945,25.23715,ecp+N566+E8,7698
928,481.8456304,1327.24,55856.6,0.230792,0.76612,23.7131,19.9129,23.7131,bcu-f+N411+E131,7699
14686,481.8451701,1250.68,65934.6,0.211959,0.7689,20.08541,16.74531,20.05353,uop+N539+E97,7701
1781,481.8403171,1216.51,15519.0,0.195385,0.76054,17.95728,14.09515,17.95728,cds+N513+E97,7702
14173,481.8363588,1178.97,77982.0,0.240353,0.78238,25.54473,24.50796,25.49102,uob+N304+E234,7703
1490,481.8266903,1074.45,79014.4,0.208746,0.8042,24.89701,16.75523,23.92169,cag+N115+E3,7705
1600,481.8189972,1318.41,46831.5,0.277829,0.74266,19.08944,16.68588,18.63066,cap+N501+E194,7706
14838,481.8001907,2103.95,9692.07,0.567633,0.5417,13.7941,10.17282,12.8347,uov+N520+E162,7707
13100,481.7722587,1887.34,22997.8,0.401433,0.63914,21.34227,19.44934,21.34227,umb+N409+E119,7709
7629,481.7720863,1678.38,19386.5,0.425575,0.63354,20.49496,17.58788,20.18038,pts-e+N133+E73,7710
13302,481.7571149,1371.14,34696.2,0.245333,0.71982,28.43727,25.95119,28.43727,umm+N158+E50,7712
15621,481.7219044,1246.28,49366.6,0.217338,0.78532,20.58273,18.4043,20.55298,vmb+N651+E4,7714
15258,481.7023974,2432.08,8070.65,1.09635,0.35708,8.85629,7.35193,8.85629,vbn+N691+E50,7715
4832,481.6986332,1216.66,32165.2,0.243029,0.78666,16.87124,15.60946,16.84869,irl+N73+E23,7716
15370,481.6977517,2557.33,21585.4,1.07684,0.30708,10.80403,5.18328,9.12581,vbw+N144+E138,7717
18216,481.6893805,2798.12,7525.44,1.05032,0.29784,8.44447,5.7736,8.44447,xbj+N206+E212,7718
14209,481.6447428,1196.79,40554.9,0.212422,0.75408,19.58729,16.98276,19.58729,uoc+N310+E49,7720
17511,481.6383611,2687.39,16326.5,0.955201,0.2652,9.26268,7.96191,9.25771,wkq+N287+E16,7721
15716,481.617984,1243.7,30192.4,0.239996,0.76126,21.50507,17.62575,21.31579,vme+N382+E225,7722
6999,481.6022107,2695.47,9343.1,0.803223,0.26104,8.00913,5.19207,7.87344,oof+N699+E215,7723
6787,481.5979819,1153.96,54038.3,0.193847,0.7871,24.27915,20.64728,23.56897,noy+N242+E126,7724
15733,481.5967609,2199.15,11353.9,0.589731,0.35916,10.51072,7.05307,10.51072,vme+N533+E190,7725
4363,481.5592883,3743.53,3006.57,0.90031,0.20784,5.81004,3.72131,5.75399,hjm+N237+E38,7728
2742,481.5234466,2285.84,9902.61,0.771319,0.36282,13.12246,6.12415,12.50608,ecf+N217+E199,7730
11424,481.5165251,2802.27,3844.84,1.0559,0.2372,6.66265,5.38796,6.66265,sxc+N577+E128,7731
13851,481.5073699,1451.04,16593.1,0.230154,0.72348,24.42969,22.34239,24.42969,unh+N292+E127,7732
16664,481.4773384,1813.51,21523.2,0.443471,0.62058,24.43647,23.06266,24.43647,whs+N422+E119,7733
8429,481.4713759,2370.18,11483.4,0.938581,0.40312,15.98956,5.54084,11.69022,reo-e+N179+E27,7734
1602,481.4417066,2710.0,8422.81,0.932316,0.28122,9.27846,6.34922,9.2726,cap+N681+E138,7735
9857,481.4376346,1647.89,28490.2,0.39752,0.64094,30.02078,29.55423,30.02078,smv+N356+E45,7736
5260,481.4199299,1710.06,13965.3,0.344095,0.6196,14.58578,12.65696,14.58578,lcv+N492+E50,7737
14326,481.3922032,1108.89,29012.2,0.205575,0.78182,22.83626,20.03976,22.83626,uog+N424+E202,7739
3482,481.3870931,2751.47,13903.6,0.763739,0.27144,7.94385,5.19034,7.94385,fnu+N254+E190,7740
10199,481.376348,1525.25,31275.0,0.313785,0.70746,20.32238,15.71267,19.6828,snp+N518+E194,7741
2325,481.3715473,1253.57,27682.4,0.224537,0.7685,23.58235,20.95838,23.40688,dft+N282+E182,7742
14291,481.347442,1166.36,33464.6,0.174487,0.78208,23.98729,20.49192,23.98729,uog+N2+E215,7743
3162,481.3468275,2210.73,8671.35,1.09082,0.46034,14.37671,9.94466,14.07491,fee+N254+E185,7744
15938,481.3319753,2031.17,20394.9,0.696917,0.4936,15.52611,13.64796,14.9198,vmi+N197+E233,7745
3380,481.3135284,1541.48,39147.2,0.370261,0.69708,20.78199,18.63157,19.53029,fni+N133+E145,7746
17517,481.3134137,2022.3,33896.9,0.902531,0.5288,14.89908,14.00345,14.89908,wkq+N421+E14,7747
2945,481.2828573,2321.91,12734.8,0.666142,0.3405,10.14806,8.2742,10.14806,ecu+N715+E134,7748
2671,481.280941,1112.26,26791.1,0.191226,0.80622,19.89053,16.6527,19.15595,dmp+N371+E28,7749
14492,481.2590203,1307.01,36555.4,0.2341,0.73404,21.04431,17.00618,20.86474,uom+N500+E177,7750
9101,481.2462544,1335.2,21067.6,0.296203,0.73672,29.4011,28.475,29.4011,sma+N182+E121,7751
9195,481.2376123,1430.15,40347.4,0.225398,0.72506,23.38388,13.88396,23.34797,smb+N102+E111,7752
14228,481.2056401,1220.76,42396.3,0.220919,0.75588,19.96648,16.20752,19.93648,uoc+N461+E49,7753
12190,481.1411741,1218.2,28615.0,0.194001,0.77928,20.85021,16.87192,20.69294,ths+N606+E70,7755
14164,481.1198655,1144.39,76938.6,0.222676,0.7892,28.52406,26.73038,28.11942,uob+N115+E234,7756
13518,481.1021376,1199.8,39967.9,0.238572,0.76162,30.90398,27.98955,30.90398,umx+N503+E95,7757
15851,481.100891,2157.28,17942.7,0.678791,0.36216,11.23912,7.52046,10.26467,vmg+N536+E137,7758
2420,481.100475,1104.61,37712.3,0.223794,0.8019,21.06886,17.55545,21.06886,dia+N371+E104,7759
17218,481.0778176,2134.42,11327.4,0.905784,0.48898,10.44336,9.15616,10.44336,wjp+N254+E27,7760
15391,481.0665813,2232.76,19188.6,0.691034,0.42766,12.53103,9.44174,12.30082,vbx+N433+E50,7761
17449,481.0537971,1921.6,21410.9,0.559472,0.56834,29.49,28.70699,29.49,wkl+N504+E132,7762
351,481.0390399,1587.38,41568.0,0.408868,0.66842,24.5018,18.77788,24.5018,atn+N450+E206,7763
13497,480.9818505,1488.87,25085.3,0.286807,0.7254,23.28181,21.29216,23.28181,umx+N32+E215,7764
18811,480.930721,1542.32,21346.2,0.293076,0.72894,20.90477,20.4492,20.90477,yfg+N133+E38,7767
13516,480.9096911,2081.19,10324.6,0.583491,0.3979,12.48844,9.00958,12.45173,umx+N492+E165,7769
13181,480.8854018,1222.48,37941.9,0.223732,0.7613,23.4858,17.69706,22.25032,umf+N127+E128,7770
6929,480.8660847,2117.27,12536.6,0.685362,0.42964,12.63408,9.1462,12.07428,ooa+N572+E173,7772
14102,480.8404079,1432.36,65730.5,0.369286,0.72278,21.1736,15.42682,20.35924,uno+N417+E120,7773
14151,480.8321403,2217.94,33734.7,0.846097,0.41786,14.14077,8.1279,12.31168,unw+N461+E206,7774
7996,480.8212011,1594.11,24868.1,0.451205,0.67868,16.29453,12.58287,16.29453,qtz-e+N379+E31,7775
5091,480.7891057,2118.31,7536.94,0.781556,0.41952,14.64621,13.33977,14.5816,kag+N569+E206,7776
5025,480.7759626,1680.32,10129.0,0.384437,0.56218,21.51583,20.84709,21.51466,kag+N170+E137,7777
9390,480.7758503,2259.52,9178.79,1.12481,0.34028,10.91049,8.16762,10.91049,smi+N667+E131,7778
3514,480.7630627,1385.81,30583.1,0.296976,0.74382,19.71811,17.8708,19.71811,fnv+N391+E110,7779
2009,480.7229044,1353.05,39064.6,0.27173,0.73408,22.4338,18.1917,22.39253,crb+N435+E206,7780
16942,480.7082861,2339.55,18792.5,0.844218,0.33954,11.45706,6.09909,11.45706,wjd+N213+E204,7781
17283,480.6994195,2646.47,18793.2,1.02629,0.31078,10.49869,8.34562,10.42991,wjw+N671+E206,7782
14423,480.6859833,1107.61,40777.5,0.199466,0.7729,24.24465,17.53269,23.86601,uoj+N688+E209,7783
17064,480.6752861,1303.83,46018.8,0.194601,0.76114,25.91193,24.18256,25.91193,wjf+N68+E65,7784
2415,480.6402189,2302.82,15083.3,1.12276,0.38138,10.90112,7.6409,10.68177,dia+N34+E102,7785
9873,480.6391784,2036.59,25683.8,0.568174,0.49238,25.23222,24.46091,25.14576,smw+N343+E156,7786
8551,480.6390843,1240.62,40121.3,0.212215,0.76962,17.08856,15.22621,16.68806,rob+N183+E39,7787
9867,480.6372556,1493.75,48919.5,0.383105,0.70214,36.6934,35.29613,36.6934,smw+N265+E31,7788
6891,480.6256206,2173.88,24621.5,0.633952,0.51374,13.27144,10.04314,12.57708,ofo+N18+E204,7790
15230,480.6154005,2153.52,19657.7,1.02078,0.49886,12.64584,8.62995,11.62203,vbn+N421+E13,7791
16958,480.6041131,2571.37,9294.16,0.626612,0.3407,11.4336,5.20149,11.40274,wjd+N559+E50,7793
19,480.6025628,1802.49,15356.7,0.465173,0.59902,16.76658,12.26959,16.76658,acs-f+N51+E199,7794
5834,480.5713076,1380.94,35444.5,0.298357,0.75116,16.57394,12.99096,14.70247,lvt+N580+E110,7795
17432,480.52916,1742.71,31681.3,0.643158,0.5583,18.64632,16.51887,18.64632,wkj+N576+E181,7798
13682,480.4872264,1305.35,35322.6,0.306208,0.72632,24.75699,21.52708,24.75586,unc+N312+E160,7800
5746,480.4703672,1006.74,30622.0,0.215064,0.8101,24.39774,18.81071,24.30884,lon+N393+E47,7801
17916,480.4535221,1928.57,24512.4,0.757664,0.45166,24.91471,22.7796,24.72939,wnl+N233+E73,7802
15527,480.4535187,2671.6,8401.57,1.47013,0.28816,7.25659,6.14655,7.25471,vcu+N380+E27,7803
6786,480.3994833,1204.83,50839.2,0.228316,0.77556,24.0891,21.57036,24.0891,noy+N172+E209,7805
13027,480.3903713,1218.83,68812.2,0.232529,0.77028,30.75907,23.83755,30.73885,ukt+N398+E136,7806
17461,480.3878505,1843.57,27221.3,0.515259,0.60378,32.40739,32.06548,32.40739,wkm+N197+E199,7807
6942,480.3694043,1205.53,40315.8,0.212115,0.77766,23.29441,17.21606,23.12996,oob+N599+E39,7809
9663,480.3542281,2450.49,20378.2,0.77022,0.33122,12.18464,10.32415,11.90655,smn+N560+E50,7811
18940,480.316001,1394.8,38447.2,0.248327,0.74584,22.39149,17.33602,22.24611,zfa+N172+E101,7812
109,480.266177,1137.86,11793.8,0.179859,0.7888,22.71224,15.89275,22.71224,afw+N2+E44,7815
12773,480.2554891,1333.57,49763.7,0.200703,0.7527,23.31165,20.56886,23.31165,tzs+N307+E130,7816
16768,480.2449229,2610.07,6524.7,1.04429,0.31314,7.9552,7.32126,7.8887,why+N548+E27,7817
13376,480.2380722,1649.99,27702.2,0.29678,0.66242,22.12837,18.65528,22.12837,umo+N557+E48,7818
9626,480.2213629,2357.8,10597.3,0.786682,0.37256,12.00323,10.97369,11.98467,smm+N334+E127,7819
14549,480.2046322,1297.0,33047.1,0.247617,0.76424,25.26984,23.93851,25.26984,uon+N346+E225,7821
13127,480.1860048,1317.63,52643.8,0.288508,0.74958,19.7043,14.99778,19.22344,umc+N276+E8,7822
10055,480.1856584,2418.16,16603.7,0.865742,0.30092,10.30871,6.15234,10.20888,snk+N493+E137,7823
12813,480.181001,1119.42,80773.1,0.213044,0.79842,20.75542,17.13917,20.66807,ukb+N627+E34,7824
6694,480.1747345,1365.16,35383.1,0.364286,0.7052,26.59244,13.33132,26.31701,noo+N332+E50,7825
14828,480.1482895,1174.2,37260.7,0.254944,0.78704,23.50582,21.4143,23.50582,uov+N434+E68,7827
1487,480.1436195,1427.95,26128.2,0.294316,0.7185,25.02122,20.93061,25.02122,cab+N572+E35,7828
11077,480.0990359,2624.93,6760.46,0.843426,0.2453,8.60504,4.69131,8.60504,sve+N284+E48,7831
12922,480.084021,1270.15,33164.5,0.247432,0.76672,20.17302,16.01125,20.17302,ukg+N649+E110,7832
9548,480.0730626,1192.88,57583.8,0.184729,0.79318,27.37775,25.37763,27.37775,sml+N392+E2,7834
16106,480.0622476,2428.19,8042.96,1.09204,0.26148,9.2147,5.30937,7.99412,vmv+N380+E85,7835
14728,480.023379,1276.95,39745.0,0.253766,0.7599,30.32737,29.34935,30.29023,uoq+N697+E123,7839
9226,480.006241,1593.86,48841.4,0.417541,0.6743,22.80741,12.63123,21.77595,smb+N554+E145,7840
10332,480.0050184,2230.48,13256.8,0.926848,0.3762,14.64913,12.84861,14.64913,snz+N289+E138,7841
9754,479.9960621,1353.96,42754.5,0.373627,0.73816,25.48301,23.2381,25.46954,smt+N667+E82,7843
10242,479.968676,1273.28,48805.2,0.265036,0.77392,29.6703,28.40986,29.6703,snq+N278+E33,7844
16135,479.9590793,2133.05,25403.4,0.730378,0.3966,12.93057,9.92325,12.93057,vmy+N715+E233,7845
9176,479.956253,1458.84,24825.3,0.475544,0.69048,23.95642,21.78208,23.95642,sma+N608+E155,7846
6688,479.9511366,1161.73,53071.6,0.221627,0.78548,28.04912,15.68802,28.04912,noo+N206+E209,7847
15951,479.9361523,1860.13,31504.8,0.68511,0.5934,18.24902,16.70497,17.9266,vmi+N421+E215,7848
10244,479.9317204,1833.03,16977.1,0.645544,0.53248,18.95689,18.26003,18.87047,snq+N308+E151,7849
6598,479.8987661,2390.74,31708.6,1.04144,0.36108,12.53675,7.87365,12.53675,nfa+N616+E206,7851
15877,479.8942768,2288.41,12406.1,0.981857,0.36004,10.83424,7.94324,10.25269,vmh+N144+E48,7853
15725,479.8910234,1132.17,48557.5,0.217255,0.78892,24.8931,20.51302,24.8931,vme+N457+E61,7854
11312,479.8341875,1152.29,39961.5,0.203625,0.79624,20.85956,18.05533,19.54506,sxb+N518+E10,7858
9609,479.8219052,1700.23,39528.9,0.656512,0.61826,22.53042,21.26035,22.53042,smm+N173+E155,7859
5281,479.7903396,2342.6,7600.25,0.786478,0.24926,10.09368,5.87464,10.09368,lcy+N162+E226,7861
6835,479.7853657,1696.96,8659.21,0.454075,0.66572,18.17184,15.8891,18.10303,npo+N156+E50,7862
18936,479.7783346,1224.07,47084.8,0.240168,0.76872,29.80874,28.28312,29.46549,yfz+N671+E80,7863
3450,479.6626043,2214.32,9123.24,0.952948,0.36758,10.87154,7.11093,10.87154,fnt+N242+E206,7866
17148,479.6612591,1021.48,62678.8,0.198128,0.8126,33.93566,33.34141,33.93566,wji+N109+E3,7867
17423,479.6239865,1487.04,35957.9,0.541263,0.6368,24.86311,23.57986,24.83899,wkj+N486+E166,7869
10119,479.6083812,1159.56,37156.2,0.209825,0.7823,22.96021,19.26852,22.96021,snp+N105+E1,7870
10412,479.6067933,1226.8,46464.2,0.189296,0.7712,28.53281,14.65831,27.97432,sod+N492+E147,7871
15873,479.6046625,2097.3,18567.6,0.66929,0.39452,12.03666,9.44123,11.72909,vmh+N125+E137,7872
134,479.5695283,1216.85,30513.3,0.254228,0.7728,21.97401,16.14833,21.96854,afw+N385+E181,7873
11416,479.5677139,2766.95,4275.9,1.19543,0.2758,7.1831,5.84295,7.1831,sxc+N555+E228,7874
18818,479.5163502,2120.57,9138.18,0.799644,0.45246,14.1049,12.0935,14.10441,yfg+N206+E127,7875
11360,479.512687,2751.66,5158.07,0.879117,0.289,7.29047,5.75623,7.29047,sxc+N167+E233,7876
4806,479.5101771,1283.9,52443.6,0.218292,0.75762,22.63989,18.23278,22.13616,irl+N34+E176,7877
8012,479.4741799,1193.81,50723.5,0.216006,0.78222,21.2065,18.96955,21.16478,qtz-e+N504+E28,7878
