filename,target,metal_Zn,metal_Cu,metal_Co,metal_Cd,metal_Mn,metal_Ni,metal_Fe,metal_Ag,metal_In,metal_Nd,metal_Zr,metal_La,metal_Mg,metal_Ca,metal_W,metal_other,metal_organic,node_CN,node_is_fluorinated,node_is_electron_deficient,node_is_electron_rich,node_is_symmetric,node_is_conjugated,node_is_metalated,node_has_hydrogen_bond_donor,node_has_hydrogen_bond_acceptor,node_is_charged,node_is_photoswitchable,node_has_open_metal_site,edge_CN,edge_length,edge_is_fluorinated,edge_is_electron_deficient,edge_is_electron_rich,edge_is_symmetric,edge_is_conjugated,edge_is_metalated,edge_has_hydrogen_bond_donor,edge_has_hydrogen_bond_acceptor,edge_is_charged,edge_is_photoswitchable,edge_has_open_metal_site,topo_node_CN_min,topo_node_CN_max,topo_edge_CN_min,topo_edge_CN_max,sa,cv,density,vf,di,df,dif
lcy-e+N394+E96,12.4233743079812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,1,1,0,0,1,2,7.7367,0,0,1,1,1,0,0,1,0,0,0,6,6,2,2,1792.79,43807.9,0.434082,0.63274,18.30141,13.73702,18.30141
uno+N580+E185,12.422799205061915,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,4.3005,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1874.71,46736.1,1.07028,0.49626,15.43922,8.99976,14.28242
umx+N539+E185,12.42027957149721,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,1,2,4.3005,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1772.5,17458.5,0.855425,0.56322,21.14284,19.55858,21.13125
umf+N89+E186,12.419394972077576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,4.2971,1,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1483.22,28606.6,0.279521,0.69848,19.32383,15.75191,19.32383
afw+N89+E38,12.409534599052902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,6.12,0,0,0,1,0,0,0,0,0,0,0,4,4,2,2,1805.39,27156.4,0.260774,0.68132,16.737,16.1533,16.69365
wmk+N144+E27,12.409362147287444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,1,2,3.0399,0,0,0,1,0,0,0,1,0,1,0,6,6,2,2,2098.0,12533.5,1.08526,0.4775,12.98038,9.63726,12.36872
yfj+N272+E113,12.40843124143136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,8.5408,0,0,1,1,1,0,1,1,0,0,0,5,5,2,2,1641.56,60051.2,0.402038,0.6381,22.29474,20.12148,22.16615
smc+N691+E78,12.408226657071918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,1,2,8.7101,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,1783.89,36945.4,0.395823,0.6483,16.71824,12.01952,16.58781
xfy+N383+E150,12.406202250973324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,7.4946,0,0,0,1,1,0,0,0,0,0,0,5,5,2,2,1512.15,31759.5,0.306737,0.69582,18.91631,15.82414,18.91631
yfw+N671+E3,12.405860362267177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,9.0326,0,0,0,1,1,0,0,1,0,0,0,5,5,2,2,1581.7,64697.3,0.348515,0.6916,16.99064,14.49082,16.02241
unb+N156+E162,12.405231141910257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,1,0,1,0,0,1,2,2.5103,0,0,0,1,0,0,0,1,0,0,0,4,4,2,2,2381.31,20448.8,0.620741,0.52162,14.60559,8.07822,14.60559
smt+N234+E107,12.404952935751757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,1,0,1,0,0,0,2,8.5083,0,0,0,1,1,0,0,1,0,0,0,6,6,2,2,1382.64,31878.7,0.245404,0.72226,24.62843,22.56938,24.21769
uoq+N115+E14,12.40412046431495,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,1,0,0,0,2,4.58,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1581.77,24903.4,0.352581,0.69902,27.46752,27.35417,27.46752
qtz-x+N54+E167,12.4038566051604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,1,1,0,0,1,2,4.2122,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,752.818,3535.02,1.50763,0.03064,5.27526,3.2014,5.2673
wjf+N492+E221,12.40384405472594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,1,1,0,0,0,2,7.8909,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1603.3,44437.0,0.269795,0.66486,21.50621,18.09918,21.44973
whb+N220+E97,12.401333610052218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,1,2,10.8026,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,1636.5,44026.4,0.338744,0.6908,20.7467,13.90395,18.03034
uon+N27+E81,12.3984389446935,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,6.0644,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1442.27,26587.2,0.25877,0.71382,17.4407,13.951,17.4407
umy+N649+E199,12.396396664018235,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,2,4.7658,0,0,0,1,0,0,0,0,0,0,0,4,4,2,2,1978.07,17856.2,0.448168,0.60768,14.11194,10.14311,14.03574
wkf+N33+E44,12.393947417209723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,0,2,3.0402,0,0,0,1,0,0,0,0,0,0,0,6,6,2,2,2168.52,19600.1,0.640162,0.57344,12.64822,10.97496,12.64374
xft+N651+E40,12.391761186737012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,1,2,9.5788,0,0,0,1,1,0,0,0,0,0,0,5,5,2,2,1597.41,36120.4,0.320982,0.69834,15.15594,12.82158,14.60834
wfh+N329+E22,12.390574359480013,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,0,0,0,0,1,1,1,1,0,0,1,2,10.7401,0,0,0,1,1,0,0,1,0,0,0,8,8,2,2,1726.92,78882.6,0.39565,0.66588,19.65337,17.31551,19.65337
wjp+N254+E151,12.39049134895228,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,0,1,2,4.4061,0,0,0,1,0,0,0,0,0,0,0,5,5,2,2,1735.97,27161.3,0.477032,0.61046,15.43322,13.35504,15.23863
sni+N308+E82,12.390418098353594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,1,2,11.151,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,1742.01,47295.7,0.443951,0.66616,21.0271,17.89531,21.0271
sml+N472+E187,12.387777398713448,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,8.5298,0,0,1,1,1,0,0,1,0,0,0,6,6,2,2,1603.78,43532.0,0.332466,0.69034,21.49901,18.49196,21.49901
umd+N623+E29,12.386423857656126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,2,4.5798,0,0,0,1,1,0,0,1,0,0,0,4,4,2,2,1540.59,37838.4,0.398957,0.65174,20.32878,18.41263,20.32754
whm+N278+E145,12.38281976826927,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,1,2,8.2602,1,0,0,1,1,0,0,0,0,0,0,6,6,2,2,1738.84,71193.4,0.555916,0.61874,23.72556,20.91257,23.72556
smb+N356+E34,12.380860086034646,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,1,1,0,0,0,0,1,2,9.1997,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,1502.96,42473.1,0.276144,0.68972,20.92278,13.45471,20.49742
fne+N133+E61,12.380710929781484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,0,0,2,9.2193,0,0,1,1,1,0,0,1,0,0,0,5,5,2,2,1655.98,26544.0,0.306415,0.68264,19.32491,16.02915,18.25433
irl+N520+E25,12.379632979193618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,1,0,0,1,2,4.5798,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1644.54,20665.7,0.373037,0.66238,19.43511,15.13252,17.78329
una+N434+E13,12.376602697194306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,1,0,1,0,0,1,2,3.9184,0,0,0,1,1,0,0,1,0,0,0,4,4,2,2,1965.44,18715.1,0.501117,0.63018,21.71722,20.78016,21.71722
pts-e+N482+E123,12.375851673361874,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,6.2805,0,0,1,1,1,0,1,1,0,0,0,5,5,2,2,1568.09,22937.5,0.349085,0.69384,19.39058,16.80437,19.38467
xfc+N446+E48,12.372194066545106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,1,0,0,0,2,3.7256,0,0,1,1,1,0,0,1,0,0,0,7,7,2,2,0.0,14897.8,1.70681,0.0,5.375,2.20498,4.97862
xfu+N300+E228,12.371564473782618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,1,2,4.2589,1,0,0,1,1,0,0,0,0,0,0,5,5,2,2,2013.62,17309.9,0.616535,0.56364,15.20245,10.11223,15.15145
umm+N276+E70,12.370981663185216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,2,3.5603,0,0,0,1,1,0,0,1,0,0,0,4,4,2,2,1641.68,21305.3,0.446753,0.65688,26.99259,26.1226,26.99259
unc+N515+E72,12.368681244546732,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,4.1567,0,0,1,1,1,0,0,1,0,0,0,4,4,2,2,1574.17,11292.1,0.285355,0.69644,18.00048,17.46832,18.00048
snk+N555+E136,12.363690425550018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,1,2,8.4608,0,0,0,1,1,0,0,1,0,0,0,6,6,2,2,1771.68,34294.9,0.404562,0.65746,16.03318,14.5792,15.6354
wje+N719+E81,12.362469719271102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,1,0,0,0,2,6.0644,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1398.05,53343.9,0.23317,0.73284,21.26922,18.08601,19.80382
wjp+N300+E206,12.359988150670826,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,1,2,4.2779,0,0,0,1,1,0,0,0,0,0,0,5,5,2,2,1705.05,31217.1,0.61784,0.5711,16.80662,14.8249,16.74217
vct+N701+E101,12.35950786026903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,1,1,0,0,0,0,1,2,9.416,0,0,0,1,0,0,1,1,0,0,0,8,8,2,2,1629.9,63618.0,0.288696,0.67212,19.33699,13.80341,18.79329
fna+N671+E123,12.357903509370816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,6.2805,0,0,1,1,1,0,1,1,0,0,0,5,5,2,2,1775.13,34511.2,0.403332,0.65086,16.14139,14.18195,16.14139
umx+N282+E71,12.35781527095467,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,3.8881,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1581.36,28144.6,0.254944,0.696,23.63334,20.72527,23.63334
umm+N158+E50,12.355759866171647,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,1,2,2.2834,0,0,0,1,0,0,0,0,0,0,0,4,4,2,2,1371.14,34696.2,0.245333,0.71982,28.43727,25.95119,28.43727
wnr+N446+E101,12.354989384629674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,1,0,0,0,2,9.416,0,0,0,1,0,0,1,1,0,0,0,7,7,2,2,1853.38,27195.6,0.360966,0.64798,20.88204,19.6546,20.88204
wje+N435+E13,12.351224453148417,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,1,2,3.9184,0,0,0,1,1,0,0,1,0,0,0,4,4,2,2,1569.94,38122.2,0.263141,0.70364,16.22149,13.57973,16.22149
lcy-e+N559+E222,12.351167881005338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0,1,0,1,0,0,0,2,8.1768,0,0,1,1,1,0,0,1,0,0,0,6,6,2,2,1670.46,43226.7,0.284217,0.66284,18.5811,15.32048,18.5811
uov+N113+E27,12.350141417622767,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,2,3.0399,0,0,0,1,0,0,0,1,0,1,0,4,4,2,2,2528.5,6426.27,0.723371,0.48724,10.92607,8.47317,9.11272
dia+N161+E81,12.34966911793128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,6.0644,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1553.37,28354.9,0.260231,0.7106,16.42142,13.56853,16.42142
snp+N264+E78,12.349622647471255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,1,1,0,0,1,2,8.7101,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,1666.4,15525.0,0.417215,0.64018,15.81876,13.12423,15.81493
cap+N501+E12,12.348482048133084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,1,1,1,1,0,0,0,2,10.7401,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,1820.09,24675.9,0.397892,0.64118,13.30161,12.01864,13.30161
lvt+N44+E11,12.34403317047612,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,7.018,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1446.03,48179.1,0.255858,0.71582,16.71219,13.77401,16.09895
wjw+N133+E78,12.343697044027907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,0,0,2,8.7101,0,0,0,1,1,0,0,0,0,0,0,5,5,2,2,1843.15,42660.8,0.318248,0.654,18.26356,15.37619,18.26356
umy+N68+E127,12.341944321405164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,3.3767,0,0,0,1,0,0,0,0,0,0,0,4,4,2,2,1794.74,22382.1,0.325181,0.64762,16.10287,11.99747,15.93327
zfr+N482+E187,12.34076180637543,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,8.5298,0,0,1,1,1,0,0,1,0,0,0,5,5,2,2,1446.64,36060.8,0.292125,0.71132,29.68424,28.76765,29.68424
vme+N268+E148,12.33954999614286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,1,2,9.2703,0,0,0,1,0,0,0,1,0,0,0,6,6,2,2,1754.11,17554.4,0.332041,0.65134,16.31246,14.06344,16.30096
umm+N310+E149,12.339514178149454,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,4.3526,0,0,1,1,1,0,0,1,0,0,0,4,4,2,2,1434.31,29460.5,0.319315,0.7061,30.55748,27.01084,30.55748
unv+N237+E212,12.339136183471014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,2,2.5727,0,0,0,1,0,0,1,1,0,0,0,4,4,2,2,2231.98,29048.3,0.592055,0.528,13.66896,9.678,13.66896
smu+N612+E223,12.33891443144532,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,1,2,11.3562,0,0,0,0,1,0,0,1,0,0,0,6,6,2,2,1621.28,32900.0,0.311798,0.6793,19.15824,13.48218,19.15824
ukh+N450+E211,12.338342620294062,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,1,0,1,0,0,0,2,5.7573,0,0,0,1,0,0,0,0,0,0,0,4,4,2,2,1708.63,36200.1,0.295314,0.66658,17.11266,11.30467,16.09275
unv+N649+E166,12.337583831464748,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,2,4.0352,0,0,0,1,1,0,0,1,0,0,0,4,4,2,2,1738.67,38603.8,0.462077,0.63282,16.19764,14.1348,15.89813
xfy+N206+E228,12.335558410177391,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,0,0,2,4.2589,1,0,0,1,1,0,0,0,0,0,0,5,5,2,2,1892.74,17813.1,0.607802,0.59492,15.29745,11.3099,14.8811
smh+N146+E52,12.3351202984877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,1,2,3.7148,0,0,0,1,1,0,1,1,0,0,0,6,6,2,2,1442.1,15389.2,0.620804,0.5985,27.97378,26.92262,27.97378
soe+N671+E221,12.331520870088443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,7.8909,0,0,0,1,1,0,0,0,0,0,0,5,5,2,2,1578.78,42428.7,0.298689,0.69228,21.08713,19.85799,20.95072
ilc+N381+E65,12.330851708052071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,1,1,1,1,0,0,1,2,6.6542,0,0,0,1,0,0,0,0,0,0,0,8,8,2,2,1022.45,4223.4,1.42368,0.02558,4.29566,2.52206,4.29566
uoz+N73+E19,12.330324755591072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,1,0,0,1,2,2.8033,0,0,0,1,0,0,0,0,0,0,0,4,4,2,2,2097.61,18468.2,0.633396,0.58712,13.30382,12.40681,12.97335
osc+N179+E34,12.330069710817348,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,1,2,9.1997,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,1492.35,38550.8,0.314764,0.6991,22.07632,19.09438,21.90521
vmd+N287+E35,12.329056109655248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,9.1997,0,0,0,1,1,0,0,1,0,0,0,6,6,2,2,1505.34,36917.3,0.337795,0.70062,20.86935,18.57631,20.7962
sqp+N671+E179,12.326840696035946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,8.301,0,0,0,1,1,0,0,1,0,0,0,5,5,2,2,1596.4,17399.6,0.335436,0.69402,15.64725,13.66577,15.41254
uny+N437+E70,12.326194894916238,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,3.5603,0,0,0,1,1,0,0,1,0,0,0,4,4,2,2,1836.97,37190.1,0.372315,0.6649,14.60302,11.18601,14.41387
wkb+N364+E32,12.323673266428369,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,0,0,2,10.7393,0,0,0,1,1,0,0,0,0,0,0,5,5,2,2,1407.53,75084.6,0.243164,0.7288,22.6859,19.8943,22.26721
uog+N292+E205,12.323302743614365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,1,2,4.2385,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1532.72,19812.1,0.283405,0.66506,19.62051,14.49765,19.5933
pcu+N250+E4,12.321199905761484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,1,2,10.1239,0,0,0,1,0,0,0,0,0,0,0,6,6,2,2,2052.16,4112.59,0.40168,0.62326,12.94622,9.88473,12.94066
fnq+N572+E57,12.319713787235106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,1,1,1,1,0,0,1,2,4.6113,0,0,0,1,0,0,0,1,0,0,0,5,5,2,2,2260.5,28291.4,0.550997,0.56358,14.57309,10.29242,14.57309
unp+N310+E71,12.318887012471984,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,3.8881,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1585.22,36960.7,0.355972,0.64116,17.39882,14.16464,17.37943
npo+N719+E79,12.317213880687284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,1,0,0,0,2,3.6927,0,0,0,1,0,0,0,0,0,0,0,4,4,2,2,1250.51,23979.4,0.246091,0.72184,32.54248,31.55128,32.54248
umd+N32+E173,12.312953546230997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,1,0,0,1,2,3.4726,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1744.65,32012.1,0.449495,0.6015,19.11751,14.55888,19.11751
tzs+N184+E71,12.309956142401289,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,0,2,3.8881,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1514.55,49773.6,0.289781,0.70528,23.10742,19.73614,22.98562
fns+N383+E215,12.308901989253876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,6.3321,0,0,0,1,1,0,0,0,0,0,0,5,5,2,2,1467.39,17268.7,0.353799,0.65802,28.83539,26.69896,28.83539
vmk+N529+E209,12.304807710210136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,9.9831,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,1724.78,42735.5,0.329128,0.6741,15.667,12.06221,15.53012
umy+N388+E208,12.304373103850994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,2,11.1112,0,0,0,1,1,1,0,1,0,0,0,4,4,2,2,1467.33,46285.8,0.354244,0.69656,20.19618,16.635,20.19618
ftb+N206+E145,12.304022915184843,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,0,0,2,8.2602,1,0,0,1,1,0,0,0,0,0,0,5,5,2,2,2014.76,29804.6,0.528241,0.60198,15.11116,11.75179,14.48723
vmv+N380+E121,12.303762729188891,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,1,0,0,1,2,12.6827,0,0,1,1,1,0,0,1,0,0,0,8,8,2,2,1685.55,30923.1,0.358002,0.67652,19.05947,14.35913,18.83106
unh+N257+E137,12.300900078422876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,6.1237,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1442.89,20015.0,0.31228,0.68104,26.70632,26.05813,26.70632
acs-h+N383+E51,12.299042631220091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,2.5943,1,0,0,1,0,0,0,0,0,0,0,5,5,2,2,2115.24,12628.8,0.951256,0.3952,12.66449,10.95324,12.66449
wkp+N268+E136,12.297713083753376,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,1,2,8.4608,0,0,0,1,1,0,0,1,0,0,0,6,6,2,2,1729.34,52890.6,0.346371,0.66912,20.65694,19.94852,20.60101
swg+N599+E185,12.296659194417972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,1,1,0,0,0,2,4.3005,0,0,0,1,1,0,0,0,0,0,0,7,7,2,2,1265.44,26907.7,1.44963,0.4061,23.50832,21.17962,23.50832
unw+N29+E57,12.296314695886872,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,1,2,4.6113,0,0,0,1,0,0,0,1,0,0,0,4,4,2,2,2303.44,36155.5,0.512466,0.57116,20.69482,7.78549,20.69482
sne+N442+E126,12.29544151085157,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,1,2,10.6152,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,1581.97,42415.2,0.342413,0.68158,19.38374,14.84016,19.38374
uni+N492+E186,12.29433643659921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,1,1,0,0,0,2,4.2971,1,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1946.32,10738.4,0.379664,0.61412,14.88109,13.70665,14.88109
wkw+N229+E33,12.29265952051706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,1,1,0,0,1,2,10.7401,0,0,0,1,1,0,0,0,0,0,0,8,8,2,2,1714.9,34219.2,0.352187,0.67782,26.81948,25.7503,26.81948
uku+N649+E72,12.291755693940075,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,2,4.1567,0,0,1,1,1,0,0,1,0,0,0,4,4,2,2,1540.78,23892.6,0.396691,0.6736,24.26941,12.52955,24.26941
lcy+N528+E57,12.290754050921562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,1,2,4.6113,0,0,0,1,0,0,0,1,0,0,0,6,6,2,2,2033.05,8507.84,0.750519,0.58934,12.69624,10.74306,12.68742
cab+N242+E127,12.28995561963418,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,3.3767,0,0,0,1,0,0,0,0,0,0,0,5,5,2,2,1763.2,7978.89,0.553315,0.56336,16.81415,8.78887,16.81236
